LSOA code,season,count
E01001864,3,37
E01001865,1,35
E01001865,2,49
E01001865,3,43
E01001866,1,104
E01001866,2,70
E01001866,3,68
E01001867,1,12
E01001867,2,11
E01001867,3,13
E01001868,1,33
E01001868,2,53
E01001868,3,52
E01001869,1,65
E01001869,2,61
E01001869,3,61
E01001870,1,48
E01001870,2,36
E01001870,3,74
E01001871,1,69
E01001871,2,61
E01001871,3,65
E01001872,1,43
E01001872,2,40
E01001872,3,43
E01001873,1,50
E01001873,2,41
E01001873,3,54
E01001874,1,107
E01001874,2,116
E01001874,3,100
E01001875,1,75
E01001875,2,107
E01001875,3,86
E01001876,1,99
E01001876,2,77
E01001876,3,83
E01001877,1,78
E01001877,2,99
E01001877,3,105
E01001878,1,49
E01001878,2,39
E01001878,3,48
E01001879,1,65
E01001879,2,60
E01001879,3,68
E01001880,1,30
E01001880,2,42
E01001880,3,51
E01001881,1,77
E01001881,2,90
E01001881,3,101
E01001882,1,60
E01001882,2,64
E01001882,3,71
E01001883,1,55
E01001883,2,57
E01001883,3,65
E01001884,1,64
E01001884,2,87
E01001884,3,90
E01001885,1,16
E01001885,2,23
E01001885,3,23
E01001886,1,56
E01001886,2,70
E01001886,3,63
E01001887,1,46
E01001887,2,32
E01001887,3,37
E01001888,1,50
E01001888,2,62
E01001888,3,62
E01001889,1,42
E01001889,2,37
E01001889,3,29
E01001890,1,78
E01001890,2,78
E01001890,3,67
E01001891,1,71
E01001891,2,45
E01001891,3,67
E01001892,1,36
E01001892,2,28
E01001892,3,40
E01001893,1,45
E01001893,2,48
E01001893,3,32
E01001894,1,71
E01001894,2,95
E01001894,3,99
E01001895,1,68
E01001895,2,72
E01001895,3,63
E01001896,1,41
E01001896,2,48
E01001896,3,30
E01001897,1,61
E01001897,2,45
E01001897,3,54
E01001898,1,148
E01001898,2,159
E01001898,3,191
E01001899,1,78
E01001899,2,81
E01001899,3,81
E01001900,1,44
E01001900,2,41
E01001900,3,38
E01001901,1,71
E01001901,2,85
E01001901,3,77
E01001902,1,64
E01001902,2,55
E01001902,3,58
E01001903,1,62
E01001903,2,66
E01001903,3,72
E01001904,1,69
E01001904,2,49
E01001904,3,62
E01001905,1,67
E01001905,2,60
E01001905,3,79
E01001906,1,36
E01001906,2,32
E01001906,3,36
E01001907,1,49
E01001907,2,55
E01001907,3,46
E01001908,1,45
E01001908,2,57
E01001908,3,54
E01001909,1,83
E01001909,2,66
E01001909,3,77
E01001910,1,78
E01001910,2,70
E01001910,3,74
E01001911,1,35
E01001911,2,33
E01001911,3,34
E01001912,1,32
E01001912,2,49
E01001912,3,42
E01001913,1,28
E01001913,2,24
E01001913,3,28
E01001914,1,98
E01001914,2,89
E01001914,3,91
E01001915,1,102
E01001915,2,83
E01001915,3,80
E01001916,1,56
E01001916,2,72
E01001916,3,58
E01001917,1,46
E01001917,2,49
E01001917,3,34
E01001918,1,33
E01001918,2,25
E01001918,3,27
E01001919,1,39
E01001919,2,26
E01001919,3,32
E01001920,1,98
E01001920,2,87
E01001920,3,71
E01001921,1,67
E01001921,2,59
E01001921,3,91
E01001922,1,94
E01001922,2,93
E01001922,3,91
E01001923,1,71
E01001923,2,57
E01001923,3,58
E01001924,1,44
E01001924,2,41
E01001924,3,40
E01001925,1,52
E01001925,2,56
E01001925,3,53
E01001926,1,70
E01001926,2,48
E01001926,3,60
E01001927,1,53
E01001927,2,47
E01001927,3,47
E01001928,1,47
E01001928,2,59
E01001928,3,70
E01001929,1,65
E01001929,2,51
E01001929,3,69
E01001930,1,43
E01001930,2,62
E01001930,3,63
E01001931,1,42
E01001931,2,58
E01001931,3,48
E01001932,1,87
E01001932,2,90
E01001932,3,69
E01001933,1,91
E01001933,2,75
E01001933,3,88
E01001934,1,35
E01001934,2,40
E01001934,3,28
E01001935,1,74
E01001935,2,63
E01001935,3,85
E01001937,1,88
E01001937,2,82
E01001937,3,78
E01001938,1,35
E01001938,2,32
E01001938,3,46
E01001939,1,92
E01001939,2,84
E01001939,3,90
E01001940,1,57
E01001940,2,57
E01001940,3,59
E01001941,1,108
E01001941,2,81
E01001941,3,98
E01001942,1,56
E01001942,2,72
E01001942,3,71
E01001943,1,172
E01001943,2,189
E01001943,3,200
E01001944,1,30
E01001944,2,31
E01001944,3,32
E01001945,1,52
E01001945,2,61
E01001945,3,68
E01001946,1,59
E01001946,2,59
E01001946,3,54
E01001947,1,30
E01001947,2,24
E01001947,3,27
E01001948,1,100
E01001948,2,84
E01001948,3,96
E01001949,1,60
E01001949,2,57
E01001949,3,71
E01001950,1,97
E01001950,2,80
E01001950,3,85
E01001951,1,96
E01001951,2,53
E01001951,3,54
E01001952,1,98
E01001952,2,95
E01001952,3,104
E01001953,1,89
E01001953,2,67
E01001953,3,71
E01001954,1,44
E01001954,2,42
E01001954,3,41
E01001955,1,64
E01001955,2,59
E01001955,3,65
E01001956,1,36
E01001956,2,36
E01001956,3,29
E01001957,1,18
E01001957,2,11
E01001957,3,16
E01001958,1,33
E01001958,2,36
E01001958,3,36
E01001959,1,71
E01001959,2,79
E01001959,3,86
E01001960,1,64
E01001960,2,66
E01001960,3,63
E01001961,1,9
E01001961,2,15
E01001961,3,20
E01001962,1,89
E01001962,2,66
E01001962,3,87
E01001963,1,65
E01001963,2,52
E01001963,3,69
E01001964,1,62
E01001964,2,43
E01001964,3,79
E01001965,1,37
E01001965,2,22
E01001965,3,33
E01001966,1,88
E01001966,2,100
E01001966,3,92
E01001967,1,44
E01001967,2,32
E01001967,3,43
E01001968,1,74
E01001968,2,53
E01001968,3,57
E01001969,1,76
E01001969,2,57
E01001969,3,77
E01001970,1,85
E01001970,2,56
E01001970,3,79
E01001971,1,35
E01001971,2,57
E01001971,3,61
E01001972,1,52
E01001972,2,51
E01001972,3,63
E01001973,1,103
E01001973,2,88
E01001973,3,110
E01001974,1,71
E01001974,2,46
E01001974,3,67
E01001975,1,59
E01001975,2,53
E01001975,3,76
E01001976,1,63
E01001976,2,67
E01001976,3,69
E01001977,1,50
E01001977,2,41
E01001977,3,41
E01001978,1,37
E01001978,2,47
E01001978,3,63
E01001979,1,114
E01001979,2,108
E01001979,3,113
E01001980,1,67
E01001980,2,72
E01001980,3,81
E01001981,1,48
E01001981,2,37
E01001981,3,39
E01001982,1,64
E01001982,2,63
E01001982,3,50
E01001983,1,51
E01001983,2,43
E01001983,3,33
E01001984,1,66
E01001984,2,78
E01001984,3,69
E01001985,1,60
E01001985,2,75
E01001985,3,60
E01001986,1,83
E01001986,2,54
E01001986,3,84
E01001987,1,111
E01001987,2,97
E01001987,3,94
E01001988,1,85
E01001988,2,96
E01001988,3,83
E01001989,1,97
E01001989,2,89
E01001989,3,93
E01001990,1,137
E01001990,2,175
E01001990,3,126
E01001991,1,66
E01001991,2,65
E01001991,3,63
E01001992,1,95
E01001992,2,54
E01001992,3,100
E01001993,1,52
E01001993,2,49
E01001993,3,86
E01001994,1,116
E01001994,2,99
E01001994,3,107
E01001995,1,92
E01001995,2,65
E01001995,3,87
E01001996,1,62
E01001996,2,37
E01001996,3,41
E01001997,1,111
E01001997,2,103
E01001997,3,121
E01001998,1,87
E01001998,2,58
E01001998,3,52
E01001999,1,112
E01001999,2,102
E01001999,3,87
E01002000,1,87
E01002000,2,67
E01002000,3,65
E01002001,1,93
E01002001,2,79
E01002001,3,80
E01002002,1,80
E01002002,2,103
E01002002,3,92
E01002003,1,139
E01002003,2,148
E01002003,3,123
E01002004,1,70
E01002004,2,67
E01002004,3,74
E01002005,1,78
E01002005,2,55
E01002005,3,70
E01002006,1,68
E01002006,2,61
E01002006,3,72
E01002007,1,76
E01002007,2,65
E01002007,3,81
E01002008,1,75
E01002008,2,56
E01002008,3,74
E01002009,1,123
E01002009,2,93
E01002009,3,96
E01002010,1,90
E01002010,2,87
E01002010,3,74
E01002011,1,86
E01002011,2,87
E01002011,3,97
E01002013,1,39
E01002013,2,27
E01002013,3,38
E01002014,1,81
E01002014,2,92
E01002014,3,102
E01002015,1,49
E01002015,2,55
E01002015,3,64
E01002016,1,36
E01002016,2,40
E01002016,3,44
E01002017,1,44
E01002017,2,46
E01002017,3,46
E01002018,1,29
E01002018,2,23
E01002018,3,29
E01002019,1,42
E01002019,2,50
E01002019,3,50
E01002020,1,81
E01002020,2,76
E01002020,3,76
E01002021,1,62
E01002021,2,65
E01002021,3,70
E01002022,1,102
E01002022,2,123
E01002022,3,118
E01002023,1,47
E01002023,2,31
E01002023,3,74
E01002024,1,66
E01002024,2,64
E01002024,3,68
E01002025,1,71
E01002025,2,53
E01002025,3,68
E01002026,1,88
E01002026,2,121
E01002026,3,92
E01002027,1,42
E01002027,2,51
E01002027,3,51
E01002028,1,74
E01002028,2,54
E01002028,3,70
E01002029,1,92
E01002029,2,111
E01002029,3,105
E01002030,1,73
E01002030,2,73
E01002030,3,53
E01002031,1,131
E01002031,2,136
E01002031,3,107
E01002032,1,46
E01002032,2,48
E01002032,3,44
E01002033,1,77
E01002033,2,73
E01002033,3,87
E01002034,1,142
E01002034,2,176
E01002034,3,147
E01002036,1,118
E01002036,2,136
E01002036,3,128
E01002037,1,165
E01002037,2,147
E01002037,3,159
E01002038,1,69
E01002038,2,109
E01002038,3,91
E01002039,1,41
E01002039,2,78
E01002039,3,51
E01002040,1,85
E01002040,2,113
E01002040,3,90
E01002041,1,97
E01002041,2,98
E01002041,3,104
E01002042,1,95
E01002042,2,79
E01002042,3,87
E01002043,1,85
E01002043,2,97
E01002043,3,74
E01002044,1,101
E01002044,2,80
E01002044,3,95
E01002045,1,72
E01002045,2,79
E01002045,3,76
E01002046,1,83
E01002046,2,59
E01002046,3,93
E01002047,1,97
E01002047,2,60
E01002047,3,96
E01002048,1,96
E01002048,2,100
E01002048,3,89
E01002049,1,103
E01002049,2,57
E01002049,3,73
E01002050,1,37
E01002050,2,31
E01002050,3,36
E01002051,1,39
E01002051,2,55
E01002051,3,42
E01002052,1,44
E01002052,2,41
E01002052,3,41
E01002053,1,39
E01002053,2,47
E01002053,3,49
E01002054,1,57
E01002054,2,55
E01002054,3,58
E01002055,1,42
E01002055,2,36
E01002055,3,36
E01002056,1,104
E01002056,2,80
E01002056,3,90
E01002057,1,63
E01002057,2,52
E01002057,3,62
E01002058,1,74
E01002058,2,91
E01002058,3,107
E01002059,1,45
E01002059,2,43
E01002059,3,39
E01002060,1,47
E01002060,2,40
E01002060,3,62
E01002061,1,55
E01002061,2,64
E01002061,3,71
E01002062,1,98
E01002062,2,71
E01002062,3,101
E01002063,1,111
E01002063,2,79
E01002063,3,126
E01002064,1,68
E01002064,2,60
E01002064,3,57
E01002065,1,116
E01002065,2,80
E01002065,3,76
E01002066,1,121
E01002066,2,126
E01002066,3,117
E01002067,1,103
E01002067,2,112
E01002067,3,106
E01002068,1,124
E01002068,2,120
E01002068,3,112
E01002069,1,131
E01002069,2,87
E01002069,3,119
E01002070,1,116
E01002070,2,87
E01002070,3,122
E01002071,1,73
E01002071,2,73
E01002071,3,58
E01002072,1,119
E01002072,2,104
E01002072,3,110
E01002073,1,93
E01002073,2,79
E01002073,3,95
E01002074,1,100
E01002074,2,103
E01002074,3,97
E01002075,1,72
E01002075,2,61
E01002075,3,76
E01002076,1,95
E01002076,2,99
E01002076,3,90
E01002077,1,101
E01002077,2,142
E01002077,3,126
E01002078,1,129
E01002078,2,113
E01002078,3,100
E01002079,1,55
E01002079,2,46
E01002079,3,52
E01002080,1,107
E01002080,2,98
E01002080,3,109
E01002081,1,63
E01002081,2,56
E01002081,3,57
E01002082,1,22
E01002082,2,17
E01002082,3,42
E01002083,1,68
E01002083,2,48
E01002083,3,70
E01002084,1,94
E01002084,2,93
E01002084,3,104
E01002085,1,87
E01002085,2,81
E01002085,3,94
E01002086,1,59
E01002086,2,61
E01002086,3,67
E01002087,1,53
E01002087,2,72
E01002087,3,75
E01002088,1,74
E01002088,2,56
E01002088,3,84
E01002089,1,24
E01002089,2,20
E01002089,3,29
E01002090,1,69
E01002090,2,48
E01002090,3,67
E01002091,1,109
E01002091,2,77
E01002091,3,106
E01002092,1,66
E01002092,2,54
E01002092,3,58
E01002093,1,70
E01002093,2,58
E01002093,3,70
E01002094,1,50
E01002094,2,35
E01002094,3,40
E01002095,1,100
E01002095,2,76
E01002095,3,81
E01002096,1,76
E01002096,2,64
E01002096,3,71
E01002097,1,74
E01002097,2,75
E01002097,3,76
E01002098,1,76
E01002098,2,81
E01002098,3,71
E01002099,1,77
E01002099,2,57
E01002099,3,61
E01002100,1,50
E01002100,2,64
E01002100,3,64
E01002101,1,39
E01002101,2,37
E01002101,3,55
E01002102,1,48
E01002102,2,34
E01002102,3,57
E01002103,1,48
E01002103,2,55
E01002103,3,46
E01002104,1,72
E01002104,2,68
E01002104,3,78
E01002105,1,59
E01002105,2,59
E01002105,3,89
E01002106,1,84
E01002106,2,47
E01002106,3,64
E01002107,1,52
E01002107,2,37
E01002107,3,57
E01002108,1,59
E01002108,2,35
E01002108,3,42
E01002109,1,77
E01002109,2,53
E01002109,3,58
E01002110,1,68
E01002110,2,37
E01002110,3,71
E01002111,1,88
E01002111,2,58
E01002111,3,69
E01002112,1,88
E01002112,2,57
E01002112,3,81
E01002113,1,62
E01002113,2,44
E01002113,3,67
E01002114,1,53
E01002114,2,59
E01002114,3,74
E01002115,1,47
E01002115,2,43
E01002115,3,40
E01002116,1,46
E01002116,2,27
E01002116,3,32
E01002117,1,108
E01002117,2,51
E01002117,3,88
E01002118,1,114
E01002118,2,80
E01002118,3,103
E01002119,1,77
E01002119,2,54
E01002119,3,77
E01002120,1,45
E01002120,2,46
E01002120,3,62
E01002121,1,83
E01002121,2,48
E01002121,3,85
E01002122,1,42
E01002122,2,28
E01002122,3,61
E01002123,1,62
E01002123,2,50
E01002123,3,75
E01002124,1,59
E01002124,2,41
E01002124,3,61
E01002125,1,72
E01002125,2,65
E01002125,3,65
E01002126,1,118
E01002126,2,73
E01002126,3,110
E01002127,1,46
E01002127,2,30
E01002127,3,82
E01002128,1,43
E01002128,2,50
E01002128,3,40
E01002129,1,135
E01002129,2,140
E01002129,3,123
E01002130,1,121
E01002130,2,123
E01002130,3,174
E01002131,1,52
E01002131,2,32
E01002131,3,69
E01002132,1,47
E01002132,2,44
E01002132,3,35
E01002133,1,50
E01002133,2,46
E01002133,3,42
E01002134,1,48
E01002134,2,51
E01002134,3,62
E01002135,1,75
E01002135,2,63
E01002135,3,67
E01002136,1,30
E01002136,2,33
E01002136,3,52
E01002137,1,26
E01002137,2,24
E01002137,3,38
E01002138,1,51
E01002138,2,26
E01002138,3,48
E01002139,1,25
E01002139,2,22
E01002139,3,22
E01002140,1,72
E01002140,2,39
E01002140,3,56
E01002141,1,97
E01002141,2,52
E01002141,3,107
E01002142,1,69
E01002142,2,54
E01002142,3,84
E01002143,1,46
E01002143,2,54
E01002143,3,61
E01002144,1,77
E01002144,2,64
E01002144,3,54
E01002145,1,48
E01002145,2,37
E01002145,3,44
E01002146,1,26
E01002146,2,23
E01002146,3,30
E01002147,1,47
E01002147,2,35
E01002147,3,70
E01002148,1,55
E01002148,2,30
E01002148,3,68
E01002149,1,54
E01002149,2,23
E01002149,3,51
E01002150,1,75
E01002150,2,80
E01002150,3,73
E01002151,1,50
E01002151,2,44
E01002151,3,58
E01002152,1,49
E01002152,2,37
E01002152,3,36
E01002153,1,41
E01002153,2,31
E01002153,3,55
E01002154,1,62
E01002154,2,50
E01002154,3,54
E01002155,1,59
E01002155,2,31
E01002155,3,50
E01002156,1,41
E01002156,2,28
E01002156,3,57
E01002157,1,85
E01002157,2,58
E01002157,3,76
E01002158,1,34
E01002158,2,26
E01002158,3,33
E01002159,1,43
E01002159,2,27
E01002159,3,38
E01002160,1,66
E01002160,2,62
E01002160,3,73
E01002161,1,45
E01002161,2,52
E01002161,3,66
E01002162,1,83
E01002162,2,53
E01002162,3,68
E01002163,1,82
E01002163,2,50
E01002163,3,60
E01002164,1,30
E01002164,2,12
E01002164,3,39
E01002165,1,54
E01002165,2,43
E01002165,3,52
E01002166,1,48
E01002166,2,23
E01002166,3,44
E01002167,1,36
E01002167,2,30
E01002167,3,37
E01002168,1,39
E01002168,2,29
E01002168,3,39
E01002169,1,57
E01002169,2,35
E01002169,3,58
E01002170,1,44
E01002170,2,29
E01002170,3,66
E01002171,1,64
E01002171,2,38
E01002171,3,63
E01002172,1,55
E01002172,2,31
E01002172,3,40
E01002173,1,65
E01002173,2,40
E01002173,3,55
E01002174,1,26
E01002174,2,24
E01002174,3,55
E01002175,1,52
E01002175,2,37
E01002175,3,45
E01002176,1,43
E01002176,2,26
E01002176,3,45
E01002177,1,36
E01002177,2,23
E01002177,3,37
E01002178,1,69
E01002178,2,49
E01002178,3,53
E01002179,1,93
E01002179,2,74
E01002179,3,100
E01002180,1,53
E01002180,2,62
E01002180,3,52
E01002181,1,57
E01002181,2,26
E01002181,3,57
E01002182,1,79
E01002182,2,40
E01002182,3,63
E01002183,1,75
E01002183,2,59
E01002183,3,82
E01002184,1,61
E01002184,2,50
E01002184,3,44
E01002185,1,31
E01002185,2,33
E01002185,3,43
E01002186,1,65
E01002186,2,71
E01002186,3,73
E01002187,1,57
E01002187,2,41
E01002187,3,55
E01002188,1,38
E01002188,2,32
E01002188,3,50
E01002189,1,82
E01002189,2,85
E01002189,3,79
E01002190,1,86
E01002190,2,59
E01002190,3,88
E01002191,1,38
E01002191,2,36
E01002191,3,47
E01002192,1,50
E01002192,2,26
E01002192,3,52
E01002193,1,54
E01002193,2,34
E01002193,3,49
E01002194,1,55
E01002194,2,35
E01002194,3,40
E01002195,1,46
E01002195,2,15
E01002195,3,45
E01002196,1,58
E01002196,2,23
E01002196,3,54
E01002197,1,45
E01002197,2,31
E01002197,3,33
E01002198,1,58
E01002198,2,43
E01002198,3,64
E01002199,1,67
E01002199,2,53
E01002199,3,55
E01002200,1,59
E01002200,2,24
E01002200,3,47
E01002201,1,66
E01002201,2,42
E01002201,3,59
E01002202,1,79
E01002202,2,110
E01002202,3,100
E01002203,1,65
E01002203,2,42
E01002203,3,59
E01002204,1,68
E01002204,2,58
E01002204,3,76
E01002206,1,41
E01002206,2,18
E01002206,3,30
E01002207,1,48
E01002207,2,27
E01002207,3,52
E01002208,1,30
E01002208,2,30
E01002208,3,41
E01002209,1,72
E01002209,2,71
E01002209,3,65
E01002210,1,25
E01002210,2,23
E01002210,3,22
E01002211,1,37
E01002211,2,28
E01002211,3,29
E01002212,1,73
E01002212,2,58
E01002212,3,69
E01002213,1,90
E01002213,2,62
E01002213,3,96
E01002214,1,71
E01002214,2,51
E01002214,3,63
E01002215,1,66
E01002215,2,30
E01002215,3,58
E01002216,1,51
E01002216,2,28
E01002216,3,55
E01002217,1,44
E01002217,2,33
E01002217,3,48
E01002218,1,42
E01002218,2,37
E01002218,3,58
E01002219,1,65
E01002219,2,50
E01002219,3,85
E01002220,1,48
E01002220,2,48
E01002220,3,64
E01002221,1,58
E01002221,2,45
E01002221,3,64
E01002222,1,40
E01002222,2,41
E01002222,3,51
E01002223,1,57
E01002223,2,49
E01002223,3,82
E01002224,1,35
E01002224,2,24
E01002224,3,39
E01002225,1,91
E01002225,2,44
E01002225,3,65
E01002226,1,100
E01002226,2,79
E01002226,3,82
E01002227,1,44
E01002227,2,58
E01002227,3,63
E01002228,1,45
E01002228,2,32
E01002228,3,55
E01002229,1,75
E01002229,2,64
E01002229,3,60
E01002230,1,61
E01002230,2,55
E01002230,3,82
E01002231,1,70
E01002231,2,68
E01002231,3,78
E01002232,1,68
E01002232,2,56
E01002232,3,64
E01002233,1,69
E01002233,2,62
E01002233,3,74
E01002234,1,83
E01002234,2,43
E01002234,3,95
E01002235,1,36
E01002235,2,30
E01002235,3,44
E01002236,1,44
E01002236,2,25
E01002236,3,49
E01002237,1,29
E01002237,2,25
E01002237,3,28
E01002238,1,52
E01002238,2,33
E01002238,3,42
E01002239,1,55
E01002239,2,29
E01002239,3,73
E01002240,1,29
E01002240,2,34
E01002240,3,40
E01002241,1,41
E01002241,2,38
E01002241,3,52
E01002242,1,39
E01002242,2,41
E01002242,3,50
E01002243,1,69
E01002243,2,64
E01002243,3,66
E01002244,1,71
E01002244,2,52
E01002244,3,90
E01002245,1,64
E01002245,2,46
E01002245,3,55
E01002246,1,65
E01002246,2,55
E01002246,3,59
E01002247,1,60
E01002247,2,63
E01002247,3,66
E01002248,1,96
E01002248,2,62
E01002248,3,79
E01002249,1,122
E01002249,2,103
E01002249,3,126
E01002250,1,76
E01002250,2,71
E01002250,3,82
E01002251,1,35
E01002251,2,37
E01002251,3,63
E01002252,1,31
E01002252,2,28
E01002252,3,35
E01002253,1,50
E01002253,2,24
E01002253,3,37
E01002254,1,53
E01002254,2,46
E01002254,3,74
E01002255,1,38
E01002255,2,22
E01002255,3,28
E01002256,1,37
E01002256,2,9
E01002256,3,32
E01002257,1,43
E01002257,2,37
E01002257,3,54
E01002258,1,53
E01002258,2,33
E01002258,3,40
E01002259,1,52
E01002259,2,19
E01002259,3,38
E01002260,1,57
E01002260,2,48
E01002260,3,56
E01002261,1,46
E01002261,2,39
E01002261,3,36
E01002262,1,42
E01002262,2,31
E01002262,3,53
E01002263,1,28
E01002263,2,23
E01002263,3,32
E01002264,1,57
E01002264,2,58
E01002264,3,64
E01002265,1,34
E01002265,2,28
E01002265,3,32
E01002266,1,49
E01002266,2,44
E01002266,3,56
E01002267,1,45
E01002267,2,48
E01002267,3,57
E01002268,1,57
E01002268,2,35
E01002268,3,49
E01002269,1,43
E01002269,2,33
E01002269,3,48
E01002270,1,40
E01002270,2,32
E01002270,3,53
E01002271,1,36
E01002271,2,33
E01002271,3,32
E01002272,1,44
E01002272,2,24
E01002272,3,36
E01002273,1,26
E01002273,2,24
E01002273,3,31
E01002274,1,58
E01002274,2,39
E01002274,3,56
E01002275,1,30
E01002275,2,25
E01002275,3,38
E01002276,1,84
E01002276,2,55
E01002276,3,67
E01002277,1,75
E01002277,2,57
E01002277,3,81
E01002278,1,75
E01002278,2,44
E01002278,3,49
E01002279,1,61
E01002279,2,49
E01002279,3,72
E01002280,1,39
E01002280,2,16
E01002280,3,37
E01002281,1,85
E01002281,2,71
E01002281,3,86
E01002282,1,96
E01002282,2,82
E01002282,3,77
E01002283,1,63
E01002283,2,54
E01002283,3,65
E01002284,1,89
E01002284,2,61
E01002284,3,54
E01002285,1,29
E01002285,2,33
E01002285,3,36
E01002286,1,50
E01002286,2,25
E01002286,3,53
E01002287,1,47
E01002287,2,23
E01002287,3,38
E01002288,1,23
E01002288,2,16
E01002288,3,22
E01002289,1,42
E01002289,2,27
E01002289,3,43
E01002290,1,37
E01002290,2,28
E01002290,3,39
E01002291,1,45
E01002291,2,42
E01002291,3,51
E01002292,1,52
E01002292,2,34
E01002292,3,53
E01002293,1,91
E01002293,2,134
E01002293,3,142
E01002294,1,48
E01002294,2,47
E01002294,3,60
E01002295,1,61
E01002295,2,51
E01002295,3,58
E01002296,1,66
E01002296,2,54
E01002296,3,81
E01002297,1,71
E01002297,2,65
E01002297,3,65
E01002298,1,75
E01002298,2,51
E01002298,3,65
E01002299,1,72
E01002299,2,48
E01002299,3,54
E01002300,1,56
E01002300,2,41
E01002300,3,54
E01002301,1,43
E01002301,2,36
E01002301,3,48
E01002302,1,64
E01002302,2,41
E01002302,3,51
E01002303,1,66
E01002303,2,39
E01002303,3,71
E01002304,1,60
E01002304,2,58
E01002304,3,62
E01002305,1,70
E01002305,2,34
E01002305,3,60
E01002306,1,53
E01002306,2,32
E01002306,3,37
E01002307,1,42
E01002307,2,28
E01002307,3,37
E01002308,1,34
E01002308,2,19
E01002308,3,26
E01002309,1,45
E01002309,2,36
E01002309,3,35
E01002310,1,57
E01002310,2,95
E01002310,3,76
E01002311,1,39
E01002311,2,48
E01002311,3,45
E01002312,1,43
E01002312,2,40
E01002312,3,36
E01002313,1,51
E01002313,2,55
E01002313,3,40
E01002314,1,68
E01002314,2,54
E01002314,3,43
E01002315,1,76
E01002315,2,47
E01002315,3,39
E01002316,1,62
E01002316,2,81
E01002316,3,68
E01002317,1,62
E01002317,2,31
E01002317,3,65
E01002318,1,17
E01002318,2,5
E01002318,3,8
E01002319,1,54
E01002319,2,61
E01002319,3,47
E01002320,1,62
E01002320,2,29
E01002320,3,56
E01002321,1,63
E01002321,2,62
E01002321,3,68
E01002322,1,71
E01002322,2,40
E01002322,3,62
E01002323,1,49
E01002323,2,32
E01002323,3,57
E01002324,1,45
E01002324,2,53
E01002324,3,53
E01002325,1,69
E01002325,2,38
E01002325,3,58
E01002326,1,64
E01002326,2,59
E01002326,3,84
E01002327,1,29
E01002327,2,26
E01002327,3,26
E01002328,1,42
E01002328,2,30
E01002328,3,33
E01002329,1,59
E01002329,2,53
E01002329,3,67
E01002330,1,47
E01002330,2,41
E01002330,3,50
E01002331,1,42
E01002331,2,42
E01002331,3,37
E01002332,1,52
E01002332,2,40
E01002332,3,35
E01002333,1,44
E01002333,2,37
E01002333,3,40
E01002334,1,84
E01002334,2,58
E01002334,3,103
E01002335,1,54
E01002335,2,39
E01002335,3,53
E01002336,1,37
E01002336,2,27
E01002336,3,47
E01002337,1,47
E01002337,2,31
E01002337,3,43
E01002338,1,55
E01002338,2,53
E01002338,3,69
E01002339,1,40
E01002339,2,38
E01002339,3,59
E01002340,1,33
E01002340,2,29
E01002340,3,35
E01002341,1,56
E01002341,2,45
E01002341,3,39
E01002342,1,76
E01002342,2,65
E01002342,3,72
E01002343,1,45
E01002343,2,31
E01002343,3,37
E01002344,1,114
E01002344,2,108
E01002344,3,105
